"EST","DTO","MUN","SECC","date","est.punt.densidad","est.punt.LNE","cota.inf.LNE","cota.sup.LNE"
"19","12","32","845",2024-04-01,4998.70295186924,20674.4274678871,17931.653482034,23417.2014537402
"19","12","32","845",2024-05-01,5016.43938607438,20747.7846219416,18005.0106360885,23490.5586077947
"19","12","32","845",2024-06-01,5034.20707536007,20821.2710457091,18078.497059856,23564.0450315622
"19","12","32","845",2024-07-01,5052.00585061096,20894.8860397355,18152.1120538824,23637.6600255886
"19","12","32","845",2024-08-01,5069.83554123909,20968.6288984762,18225.8549126231,23711.4028843293
"19","12","32","845",2024-09-01,5087.69597518795,21042.4989103125,18299.7249244594,23785.2728961656
"19","12","32","845",2024-10-01,5105.58697893655,21116.4953575688,18373.7213717157,23859.2693434219
"19","12","32","845",2024-11-01,5123.50837750375,21190.6175165305,18447.8435306774,23933.3915023836
"19","12","32","845",2024-12-01,5141.45999445267,21264.8646574619,18522.0906716088,24007.638643315
"19","12","32","845",2025-01-01,5159.44165189521,21339.2360446253,18596.4620587722,24082.0100304784
"19","12","32","845",2025-02-01,5177.45317049681,21413.7309363004,18670.9569504473,24156.5049221535
"19","12","32","845",2025-03-01,5195.49436948119,21488.3485848039,18745.5745989508,24231.122570657
"19","12","32","845",2025-04-01,5213.56506663542,21563.0882365109,18820.3142506578,24305.862222364
"19","12","32","845",2025-05-01,5231.66507831494,21637.949131875,18895.1751460219,24380.7231177281
"19","12","32","845",2025-06-01,5249.79421944887,21712.9305054508,18970.1565195977,24455.7044913039
"19","12","32","845",2025-07-01,5267.95230354535,21788.0315859157,19045.2576000626,24530.8055717688
"19","12","32","845",2025-08-01,5286.13914269709,21863.251596093,19120.4776102399,24606.0255819461
"19","12","32","845",2025-09-01,5304.35454758702,21938.5897529751,19195.815767122,24681.3637388282
"19","12","32","845",2025-10-01,5322.59832749409,22014.0452677477,19271.2712818946,24756.8192536008
"19","12","32","845",2025-11-01,5340.87029029921,22089.6173458143,19346.8433599612,24832.3913316674
"19","12","32","845",2025-12-01,5359.17024249132,22165.3051868212,19422.5312009681,24908.0791726743
"19","12","32","845",2026-01-01,5377.49798917361,22241.1079846832,19498.3339988301,24983.8819705363
"19","12","32","845",2026-02-01,5395.85333406989,22317.0249276102,19574.2509417571,25059.7989134633
"19","12","32","845",2026-03-01,5414.23607953103,22393.0551981336,19650.2812122805,25135.8291839867
"19","12","32","845",2026-04-01,5432.64602654162,22469.1979731341,19726.423987281,25211.9719589872
"19","12","32","845",2026-05-01,5451.08297472677,22545.4524238692,19802.6784380161,25288.2264097223
"19","12","32","845",2026-06-01,5469.54672235892,22621.8177160024,19879.0437301493,25364.5917018555
"19","12","32","845",2026-07-01,5488.03706636498,22698.2930096316,19955.5190237785,25441.0669954847
"19","12","32","845",2026-08-01,5506.55380233343,22774.8774593194,20032.1034734663,25517.6514451725
"19","12","32","845",2026-09-01,5525.09672452168,22851.570214123,20108.7962282699,25594.3441999761
"19","12","32","845",2026-10-01,5543.66562586348,22928.370417625,20185.5964317719,25671.1444034781
"19","12","32","845",2026-11-01,5562.26029797654,23005.2772079648,20262.5032221117,25748.0511938179
"19","12","32","845",2026-12-01,5580.88053117024,23082.2897178709,20339.5157320178,25825.063703724
"19","12","32","845",2027-01-01,5599.52611445347,23159.4070746927,20416.6330888396,25902.1810605458
"19","12","32","845",2027-02-01,5618.19683554263,23236.6284004342,20493.8544145811,25979.4023862873
"19","12","32","845",2027-03-01,5636.89248086976,23313.952811787,20571.1788259339,26056.7267976401
"19","12","32","845",2027-04-01,5655.61283559078,23391.3794201651,20648.605434312,26134.1534060182
"19","12","32","845",2027-05-01,5674.35768359391,23468.9073317391,20726.133345886,26211.6813175922
"19","12","32","845",2027-06-01,5693.12680750816,23546.5356474717,20803.7616616186,26289.3096333248
"19","12","32","845",2027-07-01,5711.91998871204,23624.2634631534,20881.4894773003,26367.0374490065
"19","12","32","845",2027-08-01,5730.73700734227,23702.0898694389,20959.3158835858,26444.863855292
"19","12","32","845",2027-09-01,5749.57764230278,23780.013951884,21037.2399660309,26522.7879377371
"19","12","32","845",2027-10-01,5768.44167127371,23858.034790983,21115.2608051299,26600.8087768361
"19","12","32","845",2027-11-01,5787.32887072062,23936.1514622068,21193.3774763537,26678.9254480599
"19","12","32","845",2027-12-01,5806.23901590376,24014.3630360411,21271.589050188,26757.1370218943
"19","12","32","845",2028-01-01,5825.17188088759,24092.668578026,21349.8945921729,26835.4425638791
"19","12","32","845",2028-02-01,5844.12723855025,24171.0671487948,21428.2931629417,26913.8411346479
"19","12","32","845",2028-03-01,5863.10486059333,24249.5578041149,21506.7838182618,26992.331789968
"19","12","32","845",2028-04-01,5882.10451755165,24328.1395949278,21585.3656090747,27070.9135807809
"19","12","32","845",2028-05-01,5901.12597880325,24406.8115673906,21664.0375815375,27149.5855532437
"19","12","32","845",2028-06-01,5920.16901257941,24485.5727629177,21742.7987770646,27228.3467487708
"19","12","32","845",2028-07-01,5939.2333859749,24564.4222182226,21821.6482323695,27307.1962040757
"19","12","32","845",2028-08-01,5958.31886495828,24643.358965361,21900.5849795079,27386.1329512141
"19","12","32","845",2028-09-01,5977.42521438234,24722.3820317739,21979.6080459208,27465.156017627
"19","12","32","845",2028-10-01,5996.55219799469,24801.4904403311,22058.716454478,27544.2644261842
"19","12","32","845",2028-11-01,6015.69957844841,24880.6832093758,22137.9092235228,27623.457195229
"19","12","32","845",2028-12-01,6034.86711731291,24959.959352769,22217.1853669159,27702.7333386221
"19","12","32","845",2029-01-01,6054.05457508482,25039.3178799346,22296.5438940815,27782.0918657877
"19","12","32","845",2029-02-01,6073.26171119907,25118.7577959054,22375.9838100523,27861.5317817585
"19","12","32","845",2029-03-01,6092.48828404003,25198.2781013694,22455.5041155163,27941.0520872225
"19","12","32","845",2029-04-01,6111.73405095278,25277.8777927159,22535.1038068628,28020.651778569
"19","12","32","845",2029-05-01,6130.99876825455,25357.5558620831,22614.78187623,28100.3298479362
"19","12","32","845",2029-06-01,6150.28219124621,25437.3112974054,22694.5373115523,28180.0852832585
"19","12","32","845",2029-07-01,6169.58407422389,25517.1430824621,22774.369096609,28259.9170683152
"19","12","32","845",2029-08-01,6188.90417049071,25597.050196925,22854.2762110719,28339.8241827781
"19","12","32","845",2029-09-01,6208.24223236868,25677.0316164082,22934.2576305551,28419.8056022613
"19","12","32","845",2029-10-01,6227.59801121059,25757.0863125173,23014.3123266642,28499.8602983705
"19","12","32","845",2029-11-01,6246.97125741213,25837.2132528993,23094.4392670461,28579.9872387524
"19","12","32","845",2029-12-01,6266.36172042405,25917.4114012927,23174.6374154396,28660.1853871458
"19","12","32","845",2030-01-01,6285.76914876443,25997.6797175789,23254.9057317258,28740.453703432
"19","12","32","845",2030-02-01,6305.19329003111,26078.017157833,23335.2431719799,28820.7911436861
"19","12","32","845",2030-03-01,6324.63389091412,26158.4226743756,23415.6486885225,28901.1966602287
"19","12","32","845",2030-04-01,6344.09069720837,26238.8952158249,23496.1212299718,28981.669201678
"19","12","32","845",2030-05-01,6363.56345382624,26319.4337271492,23576.6597412961,29062.2077130023
"19","12","32","845",2030-06-01,6383.05190481048,26400.03714972,23657.2631638668,29142.8111355731
"19","12","32","845",2030-07-01,6402.55579334703,26480.7044213649,23737.9304355118,29223.478407218
"23","1","8","875",2020-01-01,6542.57390865598,27881.7561723958,26380.0444204895,29383.467924302
"23","1","8","875",2020-02-01,6610.97787149709,28173.2656975138,26671.5539456075,29674.97744942
"23","1","8","875",2020-03-01,6676.8304993126,28453.9024832342,26952.1907313279,29955.6142351404
"23","1","8","875",2020-04-01,6740.16613613835,28723.8128896971,27222.1011377908,30225.5246416034
"23","1","8","875",2020-05-01,6801.02478153164,28983.1673785463,27481.4556266401,30484.8791304526
"23","1","8","875",2020-06-01,6859.45146046628,29232.1578276819,27730.4460757756,30733.8695795881
"23","1","8","875",2020-07-01,6915.4956105498,29470.9949198316,27969.2831679253,30972.7066717378
"23","1","8","875",2020-08-01,6969.2104912644,29699.9056249796,28198.1938730734,31201.6173768859
"23","1","8","875",2020-09-01,7020.65261907404,29919.1307930255,28417.4190411192,31420.8425449317
"23","1","8","875",2020-10-01,7069.88123142668,30128.922869582,28627.2111176758,31630.6346214883
"23","1","8","875",2020-11-01,7116.95778192435,30329.5437445984,28827.8319926921,31831.2554965046
"23","1","8","875",2020-12-01,7161.94546824268,30521.2627405471,29019.5509886408,32022.9744924533
"23","1","8","875",2021-01-01,7204.90879375883,30704.3547442632,29202.6429923569,32206.0664961695
"23","1","8","875",2021-02-01,7245.9131632965,30879.0984841756,29377.3867322694,32380.8102360819
"23","1","8","875",2021-03-01,7285.02451291668,31045.774952628,29544.0632007217,32547.4867045342
"23","1","8","875",2021-04-01,7322.30897327355,31204.6659712398,29702.9542193336,32706.3777231461
"23","1","8","875",2021-05-01,7357.83256571144,31356.0528957972,29854.3411438909,32857.7646477035
"23","1","8","875",2021-06-01,7391.66092999835,31500.215455965,29998.5037040587,33001.9272078712
"23","1","8","875",2021-07-01,7423.85908236856,31637.4307241639,30135.7189722577,33139.1424760702
"23","1","8","875",2021-08-01,7454.49120237621,31767.9722072287,30266.2604553225,33269.683959135
"23","1","8","875",2021-09-01,7483.62044693864,31892.1090539369,30390.3973020307,33393.8208058432
"23","1","8","875",2021-10-01,7511.30878986574,32010.1053711493,30508.393619243,33511.8171230555
"23","1","8","875",2021-11-01,7537.61688512602,32122.219641106,30620.5078891998,33623.9313930123
"23","1","8","875",2021-12-01,7562.6039520846,32228.7042323585,30726.9924804523,33730.4159842648
"23","1","8","875",2022-01-01,7586.32768095945,32329.8049968625,30828.0932449562,33831.5167487687
"23","1","8","875",2022-02-01,7608.84415677421,32425.7609458963,30924.04919399,33927.4726978025
"23","1","8","875",2022-03-01,7630.20780013576,32516.8039976794,31015.0922457732,34018.5157495857
"23","1","8","875",2022-04-01,7650.47132322789,32603.1587898356,31101.4470379293,34104.8705417419
"23","1","8","875",2022-05-01,7669.68569948596,32685.0425501586,31183.3307982524,34186.7543020649
"23","1","8","875",2022-06-01,7687.90014549876,32762.6650194856,31260.9532675793,34264.3767713919
"23","1","8","875",2022-07-01,7705.16211376964,32836.2284208478,31334.5166689416,34337.9401727541
"23","1","8","875",2022-08-01,7721.51729505825,32905.9274694502,31404.215717544,34407.6392213565
"23","1","8","875",2022-09-01,7737.009629114,32971.9494184132,31470.2376665069,34473.6611703195
"23","1","8","875",2022-10-01,7751.68132270269,33034.4741355944,31532.7623836881,34536.1858875007
"23","1","8","875",2022-11-01,7765.57287391525,33093.6742071828,31591.9624552766,34595.3859590891
"23","1","8","875",2022-12-01,7778.72310183406,33149.7150641242,31648.003312218,34651.4268160305
"23","1","8","875",2023-01-01,7791.16918071418,33202.7551277877,31701.0433758814,34704.466879694
"23","1","8","875",2023-02-01,7802.94667791605,33252.9459716189,31751.2342197127,34754.6577235252
"23","1","8","875",2023-03-01,7814.08959490062,33300.4324958448,31798.7207439386,34802.1442477511
"23","1","8","875",2023-04-01,7824.6304106681,33345.3531125914,31843.6413606852,34847.0648644977
"23","1","8","875",2023-05-01,7834.6001270874,33387.8399390594,31886.1281871531,34889.5516909656
"23","1","8","875",2023-06-01,7844.02831562412,33428.0189966594,31926.3072447531,34929.7307485656
"23","1","8","875",2023-07-01,7852.94316503189,33466.010414253,31964.2986623468,34967.7221661593
"23","1","8","875",2023-08-01,7861.37152962363,33501.928633865,32000.2168819588,35003.6403857713
"23","1","8","875",2023-09-01,7869.33897778742,33535.882617438,32034.1708655317,35037.5943693442
"23","1","8","875",2023-10-01,7876.86984045507,33567.9760533851,32066.2643014789,35069.6878052914
"23","1","8","875",2023-11-01,7883.98725927125,33598.3075618679,32096.5958099616,35100.0193137742
"23","1","8","875",2023-12-01,7890.71323424722,33626.970897876,32125.2591459697,35128.6826497823
"23","1","8","875",2024-01-01,7897.06867071533,33654.0551513284,32152.3433994221,35155.7669032347
"23","1","8","875",2024-02-01,7903.07342542998,33679.6449435365,32177.9331916303,35181.3566954428
"23","1","8","875",2024-03-01,7908.74635168664,33703.8206194831,32202.1088675769,35205.5323713894
"23","1","8","875",2024-04-01,7914.10534335412,33726.6584354694,32224.9466835631,35228.3701873757
"23","1","8","875",2024-05-01,7919.16737773576,33748.230741772,32246.5189898658,35249.9424936783
"23","1","8","875",2024-06-01,7923.94855719384,33768.6061600291,32266.8944081228,35270.3179119354
"23","1","8","875",2024-07-01,7928.46414948756,33787.849755144,32286.1380032377,35289.5615070503
"23","1","8","875",2024-08-01,7932.72862678917,33806.0232015561,32304.3114496498,35307.7349534623
"23","1","8","875",2024-09-01,7936.75570335533,33823.1849437806,32321.4731918744,35324.8966956869
"23","1","8","875",2024-10-01,7940.55837184159,33839.390351166,32337.6785992597,35341.1021030722
"23","1","8","875",2024-11-01,7944.14893825702,33854.6918668559,32352.9801149496,35356.4036187621
"23","1","8","875",2024-12-01,7947.5390555644,33869.1391509798,32367.4273990736,35370.8509028861
"23","1","8","875",2025-01-01,7950.73975593786,33882.7792181215,32381.0674662153,35384.4909700278
"23","1","8","875",2025-02-01,7953.76148169582,33895.6565691426,32393.9448172364,35397.3683210489
"23","1","8","875",2025-03-01,7956.61411493203,33907.8133174578,32406.1015655516,35409.5250693641
"23","1","8","875",2025-04-01,7959.30700587124,33919.2893098752,32417.577557969,35421.0010617815
"23","1","8","875",2025-05-01,7961.84899997957,33930.1222421294,32428.4104902231,35431.8339940356
"23","1","8","875",2025-06-01,7964.24846386213,33940.3477692464,32438.6360173401,35442.0595211526
"23","1","8","875",2025-07-01,7966.51330998255,33949.9996108884,32448.2878589821,35451.7113627947
"23","1","8","875",2025-08-01,7968.65102024061,33959.1096518317,32457.3978999255,35460.821403738
"23","1","8","875",2025-09-01,7970.66866844525,33967.7080377374,32465.9962858312,35469.4197896437
"23","1","8","875",2025-10-01,7972.57294172101,33975.8232663771,32474.1115144708,35477.5350182833
"23","1","8","875",2025-11-01,7974.37016088638,33983.4822744764,32481.7705225702,35485.1940263827
"23","1","8","875",2025-12-01,7976.06629984252,33990.7105203426,32488.9987684364,35492.4222722489
"23","1","8","875",2026-01-01,7977.66700401092,33997.5320624376,32495.8203105314,35499.2438143439
"23","1","8","875",2026-02-01,7979.17760785803,34003.969634061,32502.2578821548,35505.6813859673
"23","1","8","875",2026-03-01,7980.60315154451,34010.0447143023,32508.332962396,35511.7564662085
"23","1","8","875",2026-04-01,7981.94839673607,34015.7775954201,32514.0658435139,35517.4893473264
"23","1","8","875",2026-05-01,7983.21784161217,34021.1874468034,32519.4756948971,35522.8991987096
"23","1","8","875",2026-06-01,7984.41573510791,34026.292375664,32524.5806237577,35528.0041275702
"23","1","8","875",2026-07-01,7985.54609042355,34031.109484609,32529.3977327027,35532.8212365152
"23","1","8","875",2026-08-01,7986.61269783511,34035.6549262343,32533.943174328,35537.3666781405
"23","1","8","875",2026-09-01,7987.61913683852,34039.9439548776,32538.2322029713,35541.6557067838
"23","1","8","875",2026-10-01,7988.56878765855,34043.9909756653,32542.279223759,35545.7027275715
"23","1","8","875",2026-11-01,7989.46484215294,34047.8095909807,32546.0978390744,35549.5213428869
"23","1","8","875",2026-12-01,7990.31031414071,34051.4126444796,32549.7008925733,35553.1243963859
"23","1","8","875",2027-01-01,7991.10804918285,34054.8122627713,32553.1005108651,35556.5240146776
"23","1","8","875",2027-02-01,7991.86073384226,34058.0198948809,32556.3081429746,35559.7316467871
"23","1","8","875",2027-03-01,7992.57090444891,34061.0463496022,32559.3345976959,35562.7581015085
"23","1","8","875",2027-04-01,7993.24095539486,34063.9018308484,32562.1900789421,35565.6135827547
"23","1","8","875",2027-05-01,7993.87314698305,34066.5959711,32564.8842191937,35568.3077230062
"23","1","8","875",2027-06-01,7994.46961285248,34069.1378630478,32567.4261111415,35570.8496149541
"23","1","8","875",2027-07-01,7995.03236700143,34071.5360895234,32569.8243376171,35573.2478414296
"23","1","8","875",2027-08-01,7995.56331042962,34073.7987518047,32572.0869998985,35575.510503711
"23","1","8","875",2027-09-01,7996.06423741888,34075.9334963823,32574.221744476,35577.6452482885
"23","1","8","875",2027-10-01,7996.5368414713,34077.9475402646,32576.2357883584,35579.6592921709
"23","1","8","875",2027-11-01,7996.98272092277,34079.8476949013,32578.1359429951,35581.5594468076
"23","1","8","875",2027-12-01,7997.40338424906,34081.6403887949,32579.9286368886,35583.3521407011
"23","1","8","875",2028-01-01,7997.80025508057,34083.331688872,32581.6199369657,35585.0434407782
"23","1","8","875",2028-02-01,7998.17467694148,34084.9273206795,32583.2155687732,35586.6390725857
"23","1","8","875",2028-03-01,7998.52791772769,34086.4326874676,32584.7209355613,35588.1444393739
"23","1","8","875",2028-04-01,7998.86117393778,34087.8528882208,32586.1411363145,35589.564640127
"23","1","8","875",2028-05-01,7999.17557467018,34089.1927346916,32587.4809827853,35590.9044865978
"23","1","8","875",2028-06-01,7999.47218539908,34090.4567674922,32588.7450155859,35592.1685193984
"23","1","8","875",2028-07-01,7999.75201154109,34091.6492712944,32589.9375193881,35593.3610232006
"23","1","8","875",2028-08-01,8000.01600182409,34092.7742891857,32591.0625372795,35594.486041092
"23","1","8","875",2028-09-01,8000.26505146884,34093.8356362284,32592.1238843222,35595.5473881347
"23","1","8","875",2028-10-01,8000.50000519366,34094.8369122642,32593.125160358,35596.5486641705
"23","1","8","875",2028-11-01,8000.72166005183,34095.781514006,32594.0697620998,35597.4932659123
"23","1","8","875",2028-12-01,8000.93076811086,34096.6726464559,32594.9608945496,35598.3843983621
"23","1","8","875",2029-01-01,8001.12803898229,34097.513333686,32595.8015817798,35599.2250855923
"23","1","8","875",2029-02-01,8001.31414221025,34098.3064290178,32596.5946771115,35600.018180924
"23","1","8","875",2029-03-01,8001.48970952649,34099.0546246319,32597.3428727256,35600.7663765381
"23","1","8","875",2029-04-01,8001.6553369794,34099.7604606411,32598.0487087348,35601.4722125473
"23","1","8","875",2029-05-01,8001.81158694376,34100.4263336551,32598.7145817488,35602.1380855614
"23","1","8","875",2029-06-01,8001.95899001801,34101.0545048661,32599.3427529599,35602.7662567724
"23","1","8","875",2029-07-01,8002.09804681518,34101.6471076807,32599.9353557744,35603.3588595869
"23","1","8","875",2029-08-01,8002.2292296533,34102.2061549238,32600.4944030175,35603.9179068301
"23","1","8","875",2029-09-01,8002.35298415112,34102.7335456391,32601.0217937328,35604.4452975453
"23","1","8","875",2029-10-01,8002.46973073407,34103.2310715066,32601.5193196004,35604.9428234129
"23","1","8","875",2029-11-01,8002.57986605579,34103.7004229009,32601.9886709946,35605.4121748071
"23","1","8","875",2029-12-01,8002.68376433959,34104.1431946076,32602.4314427013,35605.8549465138
"23","1","8","875",2030-01-01,8002.78177864468,34104.5608912197,32602.8491393134,35606.2726431259
"23","1","8","875",2030-02-01,8002.87424206103,34104.9549322294,32603.2431803232,35606.6666841357
"23","1","8","875",2030-03-01,8002.96146883703,34105.3266568342,32603.6149049279,35607.0384087404
"23","1","8","875",2030-04-01,8003.04375544372,34105.6773284714,32603.9655765651,35607.3890803776
"23","1","8","875",2030-05-01,8003.12138157905,34106.0081390985,32604.2963871922,35607.7198910047
"23","1","8","875",2030-06-01,8003.1946111155,34106.3202132315,32604.6084613252,35608.0319651377
"23","1","8","875",2030-07-01,8003.26369299443,34106.6146117559,32604.9028598496,35608.3263636621
"11","4","15","878",2020-01-01,2775.77417241023,17380.2787530065,13374.1302480079,21386.4272580052
"11","4","15","878",2020-02-01,2789.75966569949,17467.8477542177,13461.699249219,21473.9962592163
"11","4","15","878",2020-03-01,2803.79946156876,17555.75676651,13549.6082615114,21561.9052715087
"11","4","15","878",2020-04-01,2817.89360806019,17644.0060906955,13637.8575856969,21650.1545956941
"11","4","15","878",2020-05-01,2832.04215151121,17732.5960169121,13726.4475119135,21738.7445219108
"11","4","15","878",2020-06-01,2846.24513653848,17821.5268245234,13815.3783195247,21827.675329522
"11","4","15","878",2020-07-01,2860.50260602187,17910.7987820179,13904.6502770192,21916.9472870165
"11","4","15","878",2020-08-01,2874.8146010884,18000.4121469091,13994.2636419105,22006.5606519078
"11","4","15","878",2020-09-01,2889.18116109628,18090.3671656353,14084.2186606367,22096.5156706339
"11","4","15","878",2020-10-01,2903.60232361895,18180.6640734593,14174.5155684606,22186.8125784579
"11","4","15","878",2020-11-01,2918.07812442909,18271.3030943688,14265.1545893702,22277.4515993675
"11","4","15","878",2020-12-01,2932.60859748277,18362.284440977,14356.1359359784,22368.4329459756
"11","4","15","878",2021-01-01,2947.19377490353,18453.6083144226,14447.459809424,22459.7568194213
"11","4","15","878",2021-02-01,2961.83368696656,18545.2749042713,14539.1263992727,22551.4234092699
"11","4","15","878",2021-03-01,2976.52836208284,18637.2843884161,14631.1358834175,22643.4328934147
"11","4","15","878",2021-04-01,2991.27782678347,18729.6369329792,14723.4884279805,22735.7854379778
"11","4","15","878",2021-05-01,3006.08210570384,18822.332692213,14816.1841872144,22828.4811972116
"11","4","15","878",2021-06-01,3020.94122156801,18915.3718084024,14909.2233034038,22921.5203134011
"11","4","15","878",2021-07-01,3035.85519517307,19008.7544117667,15002.6059067681,23014.9029167653
"11","4","15","878",2021-08-01,3050.82404537354,19102.4806203618,15096.3321153631,23108.6291253604
"11","4","15","878",2021-09-01,3065.84778906585,19196.5505399833,15190.4020349847,23202.6990449819
"11","4","15","878",2021-10-01,3080.92644117287,19290.9642640695,15284.8157590709,23297.1127690682
"11","4","15","878",2021-11-01,3096.06001462848,19385.7218736049,15379.5733686062,23391.8703786035
"11","4","15","878",2021-12-01,3111.24852036222,19480.8234370238,15474.6749320251,23486.9719420224
"11","4","15","878",2022-01-01,3126.49196728399,19576.2690101148,15570.1205051162,23582.4175151135
"11","4","15","878",2022-02-01,3141.79036226884,19672.0586359256,15665.910130927,23678.2071409242
"11","4","15","878",2022-03-01,3157.14371014181,19768.1923446676,15762.043839669,23774.3408496663
"11","4","15","878",2022-04-01,3172.55201366282,19864.6701536219,15858.5216486233,23870.8186586206
"11","4","15","878",2022-05-01,3188.01527351168,19961.4920670451,15955.3435620464,23967.6405720437
"11","4","15","878",2022-06-01,3203.53348827315,20058.6580760757,16052.509571077,24064.8065810743
"11","4","15","878",2022-07-01,3219.10665442208,20156.1681586413,16150.0196536427,24162.31666364
"11","4","15","878",2022-08-01,3234.73476630866,20254.0222793662,16247.8737743675,24260.1707843648
"11","4","15","878",2022-09-01,3250.41781614371,20352.2203894789,16346.0718844803,24358.3688944775
"11","4","15","878",2022-10-01,3266.15579398408,20450.7624267214,16444.6139217228,24456.91093172
"11","4","15","878",2022-11-01,3281.94868771819,20549.6483152579,16543.4998102593,24555.7968202565
"11","4","15","878",2022-12-01,3297.79648305157,20648.8779655848,16642.7294605861,24655.0264705834
"11","4","15","878",2023-01-01,3313.69916349256,20748.4512744409,16742.3027694423,24754.5997794396
"11","4","15","878",2023-02-01,3329.65671033811,20848.3681247188,16842.2196197201,24854.5166297174
"11","4","15","878",2023-03-01,3345.66910265966,20948.6283853759,16942.4798803772,24954.7768903745
"11","4","15","878",2023-04-01,3361.73631728915,21049.2319113473,17043.0834063487,25055.380416346
"11","4","15","878",2023-05-01,3377.85832880513,21150.1785434588,17144.0300384602,25156.3270484574
"11","4","15","878",2023-06-01,3394.03510951893,21251.4681083401,17245.3196033415,25257.6166133388
"11","4","15","878",2023-07-01,3410.26662946108,21353.1004183398,17346.9519133411,25359.2489233384
"11","4","15","878",2023-08-01,3426.55285636768,21455.0752714402,17448.9267664415,25461.2237764388
"11","4","15","878",2023-09-01,3442.89375566702,21557.3924511734,17551.2439461748,25563.540956172
"11","4","15","878",2023-10-01,3459.28929046628,21660.0517265381,17653.9032215395,25666.2002315368
"11","4","15","878",2023-11-01,3475.73942153833,21763.052851917,17756.9043469183,25769.2013569156
"11","4","15","878",2023-12-01,3492.24410730872,21866.3955669949,17860.2470619963,25872.5440719935
"11","4","15","878",2024-01-01,3508.80330384273,21970.0795966784,17963.9310916798,25976.228101677
"11","4","15","878",2024-02-01,3525.41696483263,22074.1046510155,18067.9561460169,26080.2531560142
"11","4","15","878",2024-03-01,3542.08504158506,22178.4704251167,18172.3219201181,26184.6189301153
"11","4","15","878",2024-04-01,3558.80748300847,22283.1765990766,18277.0280940779,26289.3251040752
"11","4","15","878",2024-05-01,3575.58423560085,22388.2228378967,18382.0743328981,26394.3713428954
"11","4","15","878",2024-06-01,3592.41524343751,22493.6087914094,18487.4602864107,26499.757296408
"11","4","15","878",2024-07-01,3609.30044815902,22599.3340942017,18593.1855892031,26605.4825992004
"11","4","15","878",2024-08-01,3626.23978895933,22705.3983655419,18699.2498605433,26711.5468705406
"11","4","15","878",2024-09-01,3643.23320257405,22811.8012093052,18805.6527043066,26817.9497143038
"11","4","15","878",2024-10-01,3660.28062326889,22918.5422139017,18912.3937089031,26924.6907189003
"11","4","15","878",2024-11-01,3677.38198282822,23025.620952205,19019.4724472064,27031.7694572036
"11","4","15","878",2024-12-01,3694.53721054387,23133.0369814817,19126.8884764831,27139.1854864804
"11","4","15","878",2025-01-01,3711.74623320403,23240.7898433223,19234.6413383237,27246.938348321
"11","4","15","878",2025-02-01,3729.0089750824,23348.8790635728,19342.7305585742,27355.0275685714
"11","4","15","878",2025-03-01,3746.32535792743,23457.3041522676,19451.155647269,27463.4526572663
"11","4","15","878",2025-04-01,3763.69530095181,23566.0646035638,19559.9160985652,27572.2131085625
"11","4","15","878",2025-05-01,3781.11872082214,23675.1598956761,19669.0113906775,27681.3084006748
"11","4","15","878",2025-06-01,3798.5955316487,23784.5894908133,19778.4409858147,27790.737995812
"11","4","15","878",2025-07-01,3816.12564497552,23894.3528351158,19888.2043301171,27900.5013401144
"11","4","15","878",2025-08-01,3833.70896977061,24004.4493585941,19998.3008535954,28010.5978635927
"11","4","15","878",2025-09-01,3851.34541241632,24114.8784750693,20108.7299700706,28121.0269800679
"11","4","15","878",2025-10-01,3869.03487669998,24225.6395821136,20219.491077115,28231.7880871123
"11","4","15","878",2025-11-01,3886.77726380472,24336.7320609936,20330.583555995,28342.8805659922
"11","4","15","878",2025-12-01,3904.57247230045,24448.1552766131,20442.0067716145,28454.3037816118
"11","4","15","878",2026-01-01,3922.42039813511,24559.908577459,20553.7600724603,28566.0570824576
"11","4","15","878",2026-02-01,3940.32093462611,24671.9912955469,20665.8427905482,28678.1398005455
"11","4","15","878",2026-03-01,3958.27397245194,24784.4027463694,20778.2542413707,28790.551251368
"11","4","15","878",2026-04-01,3976.27939964407,24897.1422288448,20890.9937238462,28903.2907338435
"11","4","15","878",2026-05-01,3994.33710157903,25010.2090252678,21004.0605202692,29016.3575302665
"11","4","15","878",2026-06-01,4012.44696097066,25123.6024012611,21117.4538962624,29129.7509062597
"11","4","15","878",2026-07-01,4030.60885786274,25237.3216057285,21231.1731007298,29243.4701107271
"11","4","15","878",2026-08-01,4048.82266962164,25351.3658708099,21345.2173658112,29357.5143758085
"11","4","15","878",2026-09-01,4067.08827092939,25465.7344118372,21459.5859068386,29471.8829168359
"11","4","15","878",2026-10-01,4085.40553377688,25580.4264272921,21574.2779222935,29586.5749322908
"11","4","15","878",2026-11-01,4103.77432745729,25695.4410987648,21689.2925937661,29701.5896037634
"11","4","15","878",2026-12-01,4122.19451855984,25810.7775909147,21804.629085916,29816.9260959133
"11","4","15","878",2027-01-01,4140.66597096371,25926.4350514325,21920.2865464339,29932.5835564312
"11","4","15","878",2027-02-01,4159.18854583221,26042.4126110041,22036.2641060055,30048.5611160028
"11","4","15","878",2027-03-01,4177.76210160726,26158.7093832752,22152.5608782766,30164.8578882739
"11","4","15","878",2027-04-01,4196.38649400404,26275.3244648186,22269.1759598199,30281.4729698172
"11","4","15","878",2027-05-01,4215.06157600595,26392.2569351018,22386.1084301032,30398.4054401005
